PERSON_ID,FORMIDLINGSGRUPPEKODE,DATO_SIST_INAKTIV
1543917,ISERV,2005-05-25
1496314,ISERV,2005-05-26
12954,ISERV,2005-05-26
315979,ISERV,2005-05-26
1537470,ISERV,2005-05-26
369334,ISERV,2002-08-07
276596,ISERV,2004-09-13
1324013,ISERV,2004-09-13
1336906,ISERV,2004-09-13
1339992,ISERV,2004-09-13
490588,ISERV,2004-09-13
1342853,ISERV,2004-09-13
1458330,ISERV,2004-09-13
625266,ISERV,2005-05-27
126940,ISERV,2006-02-07
327429,ISERV,2006-02-07
51386,ISERV,2004-01-02
397571,ISERV,2004-01-02
190852,ISERV,2004-09-14
1298321,ISERV,2004-09-14
1339768,ISERV,2004-09-14
182146,ISERV,2004-09-14
1069920,ISERV,2004-09-14
1206931,ISERV,2004-09-14
1454364,ISERV,2004-09-14
542183,ISERV,2006-02-08
1093960,ISERV,2006-02-08
1456221,ISERV,2006-02-08
148602,ISERV,2002-08-09
170375,ISERV,2003-04-22
1171961,ISERV,2003-04-22
1064818,ISERV,2003-04-22
1179734,ISERV,2003-04-22
1232226,ISERV,2003-04-22
650946,ISERV,2004-09-15
560519,ISERV,2004-09-15
1459684,ISERV,2004-09-15
421064,ISERV,2002-08-10
205633,ISERV,2002-08-10
249749,ISERV,2002-08-10
359462,ISERV,2002-08-10
988130,ISERV,2002-08-10
1183684,ISERV,2002-08-10
1188271,ISERV,2002-08-10
517623,ISERV,2003-04-23
1254116,ISERV,2003-04-23
307766,ISERV,2004-09-16
41223,ISERV,2004-09-16
717893,ISERV,2004-09-16
706718,ISERV,2006-10-24
1333929,ISERV,2006-10-24
1335872,ISERV,2006-10-24
165168,ISERV,2003-04-24
864149,ISERV,2003-04-24
558236,ISERV,2004-01-05
114936,ISERV,2004-01-05
1215648,ISERV,2004-01-05
1223488,ISERV,2004-01-05
449846,ISERV,2004-01-05
471156,ISERV,2004-01-05
1301994,ISERV,2004-01-05
1315123,ISERV,2004-01-05
211140,ISERV,2004-09-17
1109712,ISERV,2004-09-17
1184772,ISERV,2002-08-12
64297,ISERV,2003-04-25
813719,ISERV,2003-04-25
543265,ISERV,2003-04-25
1070736,ISERV,2003-04-25
1251272,ISERV,2003-04-25
52578,ISERV,2004-01-06
355986,ISERV,2004-01-06
792753,ISERV,2004-01-06
1306446,ISERV,2004-01-06
103439,ISERV,2004-09-18
243254,ISERV,2004-09-18
483964,ISERV,2004-09-18
149980,ISERV,2004-09-18
480681,ISERV,2004-09-18
1308026,ISERV,2004-09-18
1322649,ISERV,2004-09-18
115781,ISERV,2004-09-18
754591,ISERV,2004-09-18
908709,ISERV,2004-09-18
927976,ISERV,2004-09-18
1119706,ISERV,2004-09-18
1141604,ISERV,2004-09-18
1334284,ISERV,2004-09-18
1440954,ISERV,2004-09-18
1452729,ISERV,2004-09-18
1465298,ISERV,2004-09-18
1465790,ISERV,2004-09-18
1477084,ISERV,2004-09-18
1478175,ISERV,2004-09-18
1478774,ISERV,2004-09-18
82847,ISERV,2002-08-13
214226,ISERV,2002-08-13
762794,ISERV,2002-08-13
555305,ISERV,2002-08-13
647687,ISERV,2004-01-07
1180379,ISERV,2004-01-07
863867,ISERV,2004-01-07
210752,ISERV,2004-01-07
20061,ISERV,2002-08-14
1185082,ISERV,2002-08-14
215745,ISERV,2004-01-08
107476,ISERV,2004-09-20
398847,ISERV,2004-09-20
1113946,ISERV,2004-09-20
1326850,ISERV,2004-09-20
1460814,ISERV,2004-09-20
1348600,ISERV,2006-02-14
353128,ISERV,2002-08-15
386754,ISERV,2002-08-15
608499,ISERV,2002-08-15
154943,ISERV,2002-08-15
976555,ISERV,2003-04-28
1146363,ISERV,2003-04-28
1209925,ISERV,2003-04-28
36662,ISERV,2003-04-28
536568,ISERV,2003-04-28
983654,ISERV,2003-04-28
1048488,ISERV,2003-04-28
1156824,ISERV,2003-04-28
1177578,ISERV,2003-04-28
1239232,ISERV,2003-04-28
1252756,ISERV,2003-04-28
1229889,ISERV,2004-01-09
1209817,ISERV,2004-09-21
1230244,ISERV,2004-09-21
1321234,ISERV,2004-09-21
1284116,ISERV,2004-09-21
132455,ISERV,2002-08-16
1186683,ISERV,2003-04-29
1199436,ISERV,2003-04-29
1233305,ISERV,2003-04-29
136023,ISERV,2004-01-10
437288,ISERV,2004-01-10
240989,ISERV,2004-01-10
767159,ISERV,2004-01-10
1060114,ISERV,2004-01-10
1171969,ISERV,2004-01-10
1187671,ISERV,2004-01-10
1189671,ISERV,2004-01-10
1215221,ISERV,2004-01-10
244389,ISERV,2004-01-10
893108,ISERV,2004-01-10
1052791,ISERV,2004-01-10
117340,ISERV,2004-01-10
282231,ISERV,2004-01-10
333803,ISERV,2004-01-10
350179,ISERV,2004-01-10
361860,ISERV,2004-01-10
376750,ISERV,2004-01-10
443192,ISERV,2004-01-10
896656,ISERV,2004-01-10
1016994,ISERV,2004-01-10
1065057,ISERV,2004-01-10
1131614,ISERV,2004-01-10
1186491,ISERV,2004-01-10
1199334,ISERV,2004-01-10
1217354,ISERV,2004-01-10
1226584,ISERV,2004-01-10
1237420,ISERV,2004-01-10
1269530,ISERV,2004-01-10
1301442,ISERV,2004-01-10
1302386,ISERV,2004-01-10
1303321,ISERV,2004-01-10
1312014,ISERV,2004-01-10
1313372,ISERV,2004-01-10
1314171,ISERV,2004-01-10
1314575,ISERV,2004-01-10
1317122,ISERV,2004-01-10
1321383,ISERV,2004-01-10
1321792,ISERV,2004-01-10
1321958,ISERV,2004-01-10
1323404,ISERV,2004-01-10
1323547,ISERV,2004-01-10
1323816,ISERV,2004-01-10
1324257,ISERV,2004-01-10
1325281,ISERV,2004-01-10
1325671,ISERV,2004-01-10
1325748,ISERV,2004-01-10
1326000,ISERV,2004-01-10
1327433,ISERV,2004-01-10
1327585,ISERV,2004-01-10
1328015,ISERV,2004-01-10
1328716,ISERV,2004-01-10
352952,ISERV,2004-09-22
1214961,ISERV,2004-09-22
399889,ISERV,2002-08-17
462504,ISERV,2002-08-17
493077,ISERV,2002-08-17
652189,ISERV,2002-08-17
671675,ISERV,2002-08-17
50140,ISERV,2002-08-17
62214,ISERV,2002-08-17
103310,ISERV,2002-08-17
386323,ISERV,2002-08-17
393505,ISERV,2002-08-17
1092013,ISERV,2002-08-17
1164416,ISERV,2002-08-17
1175721,ISERV,2002-08-17
1190390,ISERV,2002-08-17
1190671,ISERV,2002-08-17
596681,ISERV,2003-04-30
1074894,ISERV,2003-04-30
1240362,ISERV,2004-09-23
825672,ISERV,2004-09-23
685492,ISERV,2006-10-31
181216,ISERV,2006-10-31
392258,ISERV,2004-01-12
415799,ISERV,2004-01-12
479395,ISERV,2004-01-12
571734,ISERV,2004-01-12
1254252,ISERV,2004-01-12
1184526,ISERV,2004-01-12
1307838,ISERV,2004-01-12
1311522,ISERV,2004-01-12
1314166,ISERV,2004-01-12
477158,ISERV,2004-09-24
158330,ISERV,2004-09-24
1279340,ISERV,2006-11-01
198719,ISERV,2002-08-19
590804,ISERV,2002-08-19
355636,ISERV,2003-05-02
470305,ISERV,2003-05-02
1280095,ISERV,2004-01-13
1280121,ISERV,2004-01-13
1148408,ISERV,2004-01-13
232082,ISERV,2004-09-25
1147824,ISERV,2004-09-25
34827,ISERV,2004-09-25
95388,ISERV,2004-09-25
495908,ISERV,2004-09-25
1195946,ISERV,2004-09-25
1335709,ISERV,2004-09-25
172105,ISERV,2004-09-25
759310,ISERV,2004-09-25
864401,ISERV,2004-09-25
1178688,ISERV,2004-09-25
1303151,ISERV,2004-09-25
1303212,ISERV,2004-09-25
1449406,ISERV,2004-09-25
1452177,ISERV,2004-09-25
1461297,ISERV,2004-09-25
1463661,ISERV,2004-09-25
1473064,ISERV,2004-09-25
1477068,ISERV,2004-09-25
1479950,ISERV,2004-09-25
1480822,ISERV,2004-09-25
1480976,ISERV,2004-09-25
1481595,ISERV,2004-09-25
1482190,ISERV,2004-09-25
1482790,ISERV,2004-09-25
151081,ISERV,2003-05-03
386811,ISERV,2003-05-03
424893,ISERV,2003-05-03
478899,ISERV,2003-05-03
491937,ISERV,2003-05-03
622440,ISERV,2003-05-03
1149910,ISERV,2003-05-03
27484,ISERV,2003-05-03
141099,ISERV,2003-05-03
144461,ISERV,2003-05-03
172271,ISERV,2003-05-03
311798,ISERV,2003-05-03
1099625,ISERV,2003-05-03
1214959,ISERV,2003-05-03
1217718,ISERV,2003-05-03
53690,ISERV,2003-05-03
248953,ISERV,2003-05-03
256311,ISERV,2003-05-03
315598,ISERV,2003-05-03
479899,ISERV,2003-05-03
621551,ISERV,2003-05-03
629804,ISERV,2003-05-03
643833,ISERV,2003-05-03
665784,ISERV,2003-05-03
674075,ISERV,2003-05-03
803537,ISERV,2003-05-03
811091,ISERV,2003-05-03
815945,ISERV,2003-05-03
931403,ISERV,2003-05-03
968931,ISERV,2003-05-03
983842,ISERV,2003-05-03
1020329,ISERV,2003-05-03
1030708,ISERV,2003-05-03
1040473,ISERV,2003-05-03
1073327,ISERV,2003-05-03
1142318,ISERV,2003-05-03
1151271,ISERV,2003-05-03
1166699,ISERV,2003-05-03
1183445,ISERV,2003-05-03
1203505,ISERV,2003-05-03
1229290,ISERV,2003-05-03
1231442,ISERV,2003-05-03
1233016,ISERV,2003-05-03
1237695,ISERV,2003-05-03
1238136,ISERV,2003-05-03
1239770,ISERV,2003-05-03
1247022,ISERV,2003-05-03
1247568,ISERV,2003-05-03
1249662,ISERV,2003-05-03
1250019,ISERV,2003-05-03
1251320,ISERV,2003-05-03
1252202,ISERV,2003-05-03
1252296,ISERV,2003-05-03
1252759,ISERV,2003-05-03
1252760,ISERV,2003-05-03
1254009,ISERV,2003-05-03
1254266,ISERV,2003-05-03
1254412,ISERV,2003-05-03
1254999,ISERV,2003-05-03
1255397,ISERV,2003-05-03
1255713,ISERV,2003-05-03
1255967,ISERV,2003-05-03
1257069,ISERV,2003-05-03
1258654,ISERV,2003-05-03
1259007,ISERV,2003-05-03
50793,ISERV,2004-01-14
1244524,ISERV,2004-01-14
748543,ISERV,2004-01-14
1105360,ISERV,2002-08-21
464482,ISERV,2002-08-21
1045317,ISERV,2002-08-21
1183886,ISERV,2002-08-21
1206412,ISERV,2004-01-15
1218295,ISERV,2004-01-15
235798,ISERV,2004-09-27
1254892,ISERV,2004-09-27
1462981,ISERV,2004-09-27
1231101,ISERV,2006-02-21
229533,ISERV,2006-02-21
377291,ISERV,2002-08-22
430658,ISERV,2003-05-05
494320,ISERV,2003-05-05
516962,ISERV,2003-05-05
148749,ISERV,2003-05-05
449111,ISERV,2003-05-05
743068,ISERV,2003-05-05
138037,ISERV,2002-08-23
238730,ISERV,2002-08-23
337749,ISERV,2003-05-06
1117450,ISERV,2003-05-06
457434,ISERV,2003-05-06
1198754,ISERV,2003-05-06
47657,ISERV,2003-05-06
827789,ISERV,2003-05-06
1005444,ISERV,2003-05-06
1145148,ISERV,2003-05-06
1227515,ISERV,2003-05-06
594888,ISERV,2004-01-17
1273721,ISERV,2004-01-17
1289181,ISERV,2004-01-17
225296,ISERV,2004-01-17
537129,ISERV,2004-01-17
1327050,ISERV,2004-01-17
564675,ISERV,2004-09-29
1503187,ISERV,2006-11-06
1883474,ISERV,2008-04-01
358106,ISERV,2002-08-24
443749,ISERV,2002-08-24
656700,ISERV,2002-08-24
691203,ISERV,2002-08-24
137248,ISERV,2002-08-24
189718,ISERV,2002-08-24
205544,ISERV,2002-08-24
411903,ISERV,2002-08-24
668328,ISERV,2002-08-24
1177514,ISERV,2002-08-24
1186489,ISERV,2002-08-24
1188297,ISERV,2002-08-24
1188328,ISERV,2002-08-24
1190875,ISERV,2002-08-24
1141337,ISERV,2003-05-07
1167210,ISERV,2003-05-07
568768,ISERV,2004-09-30
1040935,ISERV,2003-05-08
1182374,ISERV,2003-05-08
109323,ISERV,2004-01-19
1206451,ISERV,2004-01-19
1217592,ISERV,2004-01-19
480482,ISERV,2004-01-19
730183,ISERV,2004-01-19
1324184,ISERV,2004-01-19
101232,ISERV,2004-10-01
1517826,ISERV,2006-11-08
1188662,ISERV,2002-08-26
524777,ISERV,2004-01-20
1120449,ISERV,2004-01-20
241879,ISERV,2004-01-20
461593,ISERV,2004-01-20
1307262,ISERV,2004-01-20
1227570,ISERV,2004-10-02
917015,ISERV,2004-10-02
158179,ISERV,2004-10-02
204400,ISERV,2004-10-02
208005,ISERV,2004-10-02
257746,ISERV,2004-10-02
939537,ISERV,2004-10-02
1248785,ISERV,2004-10-02
1261049,ISERV,2004-10-02
1355463,ISERV,2004-10-02
1483525,ISERV,2004-10-02
1483562,ISERV,2004-10-02
1483612,ISERV,2004-10-02
1185180,ISERV,2002-08-27
1185226,ISERV,2002-08-27
1188972,ISERV,2002-08-27
822245,ISERV,2003-05-10
447070,ISERV,2003-05-10
668147,ISERV,2003-05-10
451916,ISERV,2003-05-10
658683,ISERV,2003-05-10
884968,ISERV,2003-05-10
1130617,ISERV,2003-05-10
1165899,ISERV,2003-05-10
19424,ISERV,2004-01-21
1312183,ISERV,2004-01-21
1327377,ISERV,2004-01-21
768795,ISERV,2002-08-28
1168513,ISERV,2002-08-28
1174351,ISERV,2002-08-28
1192805,ISERV,2002-08-28
1251074,ISERV,2004-01-22
1328987,ISERV,2004-01-22
452816,ISERV,2004-10-04
1167719,ISERV,2004-10-04
1181698,ISERV,2004-10-04
1242756,ISERV,2004-10-04
1251394,ISERV,2004-10-04
1325567,ISERV,2004-10-04
1344813,ISERV,2004-10-04
1345749,ISERV,2004-10-04
1287892,ISERV,2004-10-04
1354536,ISERV,2004-10-04
1449579,ISERV,2004-10-04
1455600,ISERV,2004-10-04
1465324,ISERV,2004-10-04
1477090,ISERV,2004-10-04
1482030,ISERV,2004-10-04
35481,ISERV,2002-08-29
1153495,ISERV,2002-08-29
1186842,ISERV,2002-08-29
1103375,ISERV,2003-05-12
1137944,ISERV,2003-05-12
1167224,ISERV,2003-05-12
222647,ISERV,2003-05-12
671462,ISERV,2003-05-12
1206244,ISERV,2003-05-12
1249268,ISERV,2003-05-12
1249746,ISERV,2003-05-12
1166700,ISERV,2004-01-23
1261586,ISERV,2004-10-05
1327426,ISERV,2004-10-05
519860,ISERV,2002-08-30
337638,ISERV,2003-05-13
617718,ISERV,2003-05-13
1245148,ISERV,2003-05-13
1245518,ISERV,2003-05-13
1257447,ISERV,2003-05-13
229376,ISERV,2004-01-24
1181618,ISERV,2004-01-24
1222240,ISERV,2004-01-24
1250369,ISERV,2004-01-24
441206,ISERV,2004-01-24
446204,ISERV,2004-01-24
467345,ISERV,2004-01-24
479186,ISERV,2004-01-24
597424,ISERV,2004-01-24
1149689,ISERV,2004-01-24
1229316,ISERV,2004-01-24
1261486,ISERV,2004-01-24
1273836,ISERV,2004-01-24
1325629,ISERV,2004-01-24
1327823,ISERV,2004-01-24
529452,ISERV,2004-10-06
124378,ISERV,2002-08-31
142344,ISERV,2002-08-31
428043,ISERV,2002-08-31
428101,ISERV,2002-08-31
675547,ISERV,2002-08-31
636294,ISERV,2002-08-31
722242,ISERV,2002-08-31
831073,ISERV,2002-08-31
846563,ISERV,2002-08-31
1187985,ISERV,2002-08-31
1190700,ISERV,2002-08-31
749268,ISERV,2003-05-14
198630,ISERV,2003-05-14
1181898,ISERV,2003-05-14
1313918,ISERV,2004-10-07
907735,ISERV,2006-03-03
1153932,ISERV,2003-05-15
569106,ISERV,2003-05-15
563385,ISERV,2004-01-26
452811,ISERV,2004-01-26
990331,ISERV,2004-01-26
1266808,ISERV,2004-01-26
424964,ISERV,2004-01-26
1251239,ISERV,2004-01-26
1307719,ISERV,2004-01-26
1311863,ISERV,2004-01-26
1311802,ISERV,2004-10-08
1526121,ISERV,2006-11-15
21065,ISERV,2002-09-02
484363,ISERV,2002-09-02
802727,ISERV,2002-09-02
1154362,ISERV,2002-09-02
1168181,ISERV,2002-09-02
1172847,ISERV,2002-09-02
1187373,ISERV,2002-09-02
1187744,ISERV,2002-09-02
472291,ISERV,2003-05-16
534718,ISERV,2004-01-27
803223,ISERV,2004-01-27
755272,ISERV,2004-01-27
1263415,ISERV,2004-01-27
469335,ISERV,2004-01-27
553129,ISERV,2004-01-27
1164495,ISERV,2004-01-27
1242375,ISERV,2004-01-27
1336750,ISERV,2004-01-27
1110797,ISERV,2004-10-09
1129398,ISERV,2004-10-09
413376,ISERV,2004-10-09
1294886,ISERV,2004-10-09
582381,ISERV,2004-10-09
714043,ISERV,2004-10-09
1130024,ISERV,2004-10-09
1245456,ISERV,2004-10-09
1339313,ISERV,2004-10-09
1344305,ISERV,2004-10-09
1441817,ISERV,2004-10-09
1449692,ISERV,2004-10-09
1463056,ISERV,2004-10-09
1464223,ISERV,2004-10-09
1464229,ISERV,2004-10-09
1473201,ISERV,2004-10-09
1475106,ISERV,2004-10-09
1481382,ISERV,2004-10-09
1179122,ISERV,2002-09-03
1193222,ISERV,2002-09-03
220605,ISERV,2003-05-17
655442,ISERV,2003-05-17
85637,ISERV,2003-05-17
263716,ISERV,2003-05-17
674072,ISERV,2003-05-17
1214383,ISERV,2003-05-17
1224240,ISERV,2003-05-17
239636,ISERV,2003-05-17
374595,ISERV,2003-05-17
573348,ISERV,2003-05-17
891023,ISERV,2003-05-17
1043098,ISERV,2003-05-17
1219179,ISERV,2003-05-17
1261063,ISERV,2003-05-17
76677,ISERV,2004-01-28
1290535,ISERV,2004-01-28
1291169,ISERV,2004-01-28
1314992,ISERV,2004-01-28
970316,ISERV,2002-09-04
1088438,ISERV,2002-09-04
1183560,ISERV,2002-09-04
1189972,ISERV,2002-09-04
1190910,ISERV,2002-09-04
1193176,ISERV,2002-09-04
1139179,ISERV,2004-10-11
391793,ISERV,2004-10-11
1018662,ISERV,2004-10-11
1447280,ISERV,2004-10-11
478015,ISERV,2002-09-05
567118,ISERV,2002-09-05
1100425,ISERV,2002-09-05
338329,ISERV,2003-05-19
355505,ISERV,2003-05-19
653655,ISERV,2003-05-19
1141593,ISERV,2003-05-19
59033,ISERV,2003-05-19
1275625,ISERV,2004-01-30
570359,ISERV,2004-01-30
801471,ISERV,2004-10-12
1117564,ISERV,2004-10-12
1193902,ISERV,2004-10-12
390203,ISERV,2004-10-12
448366,ISERV,2004-10-12
1336564,ISERV,2004-10-12
1453676,ISERV,2004-10-12
1469296,ISERV,2004-10-12
161222,ISERV,2003-05-20
195668,ISERV,2003-05-20
934419,ISERV,2003-05-20
1190220,ISERV,2003-05-20
1216358,ISERV,2003-05-20
577751,ISERV,2003-05-20
867076,ISERV,2003-05-20
938265,ISERV,2003-05-20
1027925,ISERV,2003-05-20
1250767,ISERV,2003-05-20
566132,ISERV,2004-01-31
122656,ISERV,2004-01-31
408379,ISERV,2004-01-31
726172,ISERV,2004-01-31
94488,ISERV,2004-01-31
417590,ISERV,2004-01-31
816280,ISERV,2004-01-31
1257305,ISERV,2004-01-31
41080,ISERV,2004-01-31
200659,ISERV,2004-01-31
349607,ISERV,2004-01-31
364815,ISERV,2004-01-31
427847,ISERV,2004-01-31
560473,ISERV,2004-01-31
985103,ISERV,2004-01-31
1055107,ISERV,2004-01-31
1077609,ISERV,2004-01-31
1165575,ISERV,2004-01-31
1305554,ISERV,2004-01-31
1325785,ISERV,2004-01-31
1330166,ISERV,2004-01-31
1331276,ISERV,2004-01-31
1332050,ISERV,2004-01-31
1333077,ISERV,2004-01-31
1333161,ISERV,2004-01-31
853207,ISERV,2004-10-13
1456132,ISERV,2004-10-13
66067,ISERV,2002-09-07
244391,ISERV,2002-09-07
308628,ISERV,2002-09-07
311096,ISERV,2002-09-07
804347,ISERV,2002-09-07
415144,ISERV,2002-09-07
582262,ISERV,2002-09-07
827162,ISERV,2002-09-07
1177081,ISERV,2002-09-07
1178126,ISERV,2002-09-07
1185952,ISERV,2002-09-07
1188524,ISERV,2002-09-07
56943,ISERV,2003-05-21
1161701,ISERV,2003-05-21
1141895,ISERV,2003-05-21
1305975,ISERV,2004-02-01
517274,ISERV,2004-10-14
1180378,ISERV,2004-10-14
1082244,ISERV,2004-10-14
652849,ISERV,2004-10-14
1345131,ISERV,2004-10-14
1095308,ISERV,2004-10-14
1349884,ISERV,2006-11-21
1650146,ISERV,2006-11-21
586834,ISERV,2003-05-22
209875,ISERV,2003-05-22
759753,ISERV,2003-05-22
437093,ISERV,2003-05-22
545065,ISERV,2003-05-22
1111338,ISERV,2003-05-22
1243558,ISERV,2003-05-22
1254975,ISERV,2003-05-22
1260555,ISERV,2003-05-22
231673,ISERV,2004-02-02
1265240,ISERV,2004-02-02
428318,ISERV,2004-10-15
1326051,ISERV,2004-10-15
1460748,ISERV,2004-10-15
524654,ISERV,2002-09-09
931875,ISERV,2002-09-09
1170042,ISERV,2002-09-09
1177985,ISERV,2002-09-09
1185746,ISERV,2002-09-09
1187962,ISERV,2002-09-09
374983,ISERV,2003-05-23
1122176,ISERV,2003-05-23
40288,ISERV,2003-05-23
150392,ISERV,2003-05-23
815961,ISERV,2003-05-23
283743,ISERV,2004-02-03
952077,ISERV,2004-02-03
394342,ISERV,2004-02-03
1141092,ISERV,2004-02-03
1225422,ISERV,2004-02-03
912923,ISERV,2004-10-16
279948,ISERV,2004-10-16
115838,ISERV,2004-10-16
910684,ISERV,2004-10-16
1458966,ISERV,2004-10-16
1460944,ISERV,2004-10-16
1490224,ISERV,2004-10-16
1491171,ISERV,2004-10-16
1491585,ISERV,2004-10-16
50224,ISERV,2003-05-24
1187113,ISERV,2003-05-24
1220153,ISERV,2003-05-24
16240,ISERV,2003-05-24
103126,ISERV,2003-05-24
484798,ISERV,2003-05-24
645258,ISERV,2003-05-24
658732,ISERV,2003-05-24
670413,ISERV,2003-05-24
675946,ISERV,2003-05-24
860683,ISERV,2003-05-24
1017167,ISERV,2003-05-24
1126344,ISERV,2003-05-24
1175309,ISERV,2003-05-24
1212121,ISERV,2003-05-24
1232585,ISERV,2003-05-24
1236488,ISERV,2003-05-24
1253618,ISERV,2003-05-24
1259339,ISERV,2003-05-24
1262637,ISERV,2003-05-24
1262955,ISERV,2003-05-24
1263136,ISERV,2003-05-24
1600599,ISERV,2006-03-13
360172,ISERV,2002-09-11
515985,ISERV,2002-09-11
744733,ISERV,2002-09-11
1174014,ISERV,2002-09-11
1194284,ISERV,2002-09-11
848085,ISERV,2004-02-05
1283369,ISERV,2004-02-05
28201,ISERV,2004-02-05
91941,ISERV,2004-10-18
1285358,ISERV,2004-10-18
1592705,ISERV,2006-03-14
658478,ISERV,2002-09-12
147270,ISERV,2002-09-12
608442,ISERV,2002-09-12
727565,ISERV,2002-09-12
1199293,ISERV,2002-09-12
488615,ISERV,2003-05-26
103807,ISERV,2003-05-26
1189789,ISERV,2003-05-26
671068,ISERV,2003-05-26
1248413,ISERV,2003-05-26
1250921,ISERV,2003-05-26
1252822,ISERV,2003-05-26
844467,ISERV,2004-02-06
1093415,ISERV,2004-10-19
739565,ISERV,2004-10-19
1487718,ISERV,2004-10-19
1189804,ISERV,2002-09-13
144193,ISERV,2003-05-27
497375,ISERV,2003-05-27
1257105,ISERV,2003-05-27
1257733,ISERV,2003-05-27
220505,ISERV,2004-02-07
302051,ISERV,2004-02-07
424075,ISERV,2004-02-07
547122,ISERV,2004-02-07
1218511,ISERV,2004-02-07
24368,ISERV,2004-02-07
347554,ISERV,2004-02-07
556769,ISERV,2004-02-07
1055695,ISERV,2004-02-07
54063,ISERV,2004-02-07
456679,ISERV,2004-02-07
470133,ISERV,2004-02-07
1211007,ISERV,2004-02-07
1253743,ISERV,2004-02-07
1293806,ISERV,2004-02-07
1315374,ISERV,2004-02-07
1317130,ISERV,2004-02-07
1317247,ISERV,2004-02-07
1330208,ISERV,2004-02-07
1334687,ISERV,2004-02-07
472854,ISERV,2004-10-20
403904,ISERV,2008-04-22
24582,ISERV,2002-09-14
535309,ISERV,2002-09-14
1102771,ISERV,2002-09-14
226356,ISERV,2002-09-14
430347,ISERV,2002-09-14
503442,ISERV,2002-09-14
624158,ISERV,2002-09-14
921289,ISERV,2002-09-14
1120944,ISERV,2002-09-14
1193536,ISERV,2002-09-14
1194414,ISERV,2002-09-14
1197202,ISERV,2002-09-14
1198416,ISERV,2002-09-14
1195648,ISERV,2003-05-28
1242331,ISERV,2003-05-28
1335141,ISERV,2004-10-21
804852,ISERV,2004-10-21
1357126,ISERV,2004-10-21
729577,ISERV,2004-02-09
1144645,ISERV,2004-02-09
366541,ISERV,2004-02-09
435569,ISERV,2004-02-09
1303304,ISERV,2004-02-09
676553,ISERV,2004-10-22
178278,ISERV,2004-10-22
1118807,ISERV,2005-07-05
895552,ISERV,2005-07-05
1132683,ISERV,2002-09-16
1153804,ISERV,2002-09-16
396920,ISERV,2002-09-16
397111,ISERV,2002-09-16
495714,ISERV,2002-09-16
1094136,ISERV,2002-09-16
1160936,ISERV,2002-09-16
106974,ISERV,2003-05-30
187591,ISERV,2003-05-30
452877,ISERV,2003-05-30
465327,ISERV,2004-02-10
177919,ISERV,2004-02-10
585860,ISERV,2004-02-10
912278,ISERV,2004-02-10
1071824,ISERV,2004-02-10
1304106,ISERV,2004-02-10
1102396,ISERV,2004-10-23
604760,ISERV,2004-10-23
1265789,ISERV,2004-10-23
649829,ISERV,2004-10-23
972038,ISERV,2004-10-23
1313130,ISERV,2004-10-23
1344655,ISERV,2004-10-23
44948,ISERV,2004-10-23
145354,ISERV,2004-10-23
838460,ISERV,2004-10-23
1436699,ISERV,2004-10-23
1443893,ISERV,2004-10-23
1460309,ISERV,2004-10-23
1466167,ISERV,2004-10-23
1478955,ISERV,2004-10-23
1493162,ISERV,2004-10-23
1493341,ISERV,2004-10-23
1493405,ISERV,2004-10-23
1494650,ISERV,2004-10-23
1197079,ISERV,2002-09-17
361131,ISERV,2003-05-31
66540,ISERV,2003-05-31
209015,ISERV,2003-05-31
762095,ISERV,2003-05-31
1145125,ISERV,2003-05-31
1198813,ISERV,2003-05-31
298790,ISERV,2003-05-31
392195,ISERV,2003-05-31
393495,ISERV,2003-05-31
656817,ISERV,2003-05-31
677166,ISERV,2003-05-31
731894,ISERV,2003-05-31
1027459,ISERV,2003-05-31
1207825,ISERV,2003-05-31
1228960,ISERV,2003-05-31
1235460,ISERV,2003-05-31
1244462,ISERV,2003-05-31
1251005,ISERV,2003-05-31
1253330,ISERV,2003-05-31
1254225,ISERV,2003-05-31
1258732,ISERV,2003-05-31
1261202,ISERV,2003-05-31
1263581,ISERV,2003-05-31
793555,ISERV,2004-02-11
1089240,ISERV,2004-02-11
1272312,ISERV,2004-02-11
741829,ISERV,2004-02-11
1228629,ISERV,2004-02-11
1469589,ISERV,2005-07-07
1176639,ISERV,2002-09-18
1153627,ISERV,2004-02-12
1350932,ISERV,2004-10-25
1352017,ISERV,2004-10-25
243537,ISERV,2004-10-25
1446497,ISERV,2004-10-25
1206183,ISERV,2002-09-19
7926,ISERV,2003-06-02
209933,ISERV,2003-06-02
287890,ISERV,2003-06-02
38326,ISERV,2004-02-13
69559,ISERV,2004-10-26
490120,ISERV,2004-10-26
714492,ISERV,2004-10-26
1274510,ISERV,2004-10-26
1347829,ISERV,2004-10-26
1467359,ISERV,2004-10-26
1045956,ISERV,2003-06-03
1173649,ISERV,2003-06-03
260680,ISERV,2003-06-03
381120,ISERV,2003-06-03
383438,ISERV,2003-06-03
513550,ISERV,2003-06-03
676683,ISERV,2003-06-03
804032,ISERV,2003-06-03
382215,ISERV,2004-02-14
480079,ISERV,2004-02-14
540258,ISERV,2004-02-14
1206825,ISERV,2004-02-14
1150696,ISERV,2004-02-14
1257628,ISERV,2004-02-14
407820,ISERV,2004-02-14
434438,ISERV,2004-02-14
1152023,ISERV,2004-02-14
1182841,ISERV,2004-02-14
1258634,ISERV,2004-02-14
1292473,ISERV,2004-02-14
1311640,ISERV,2004-02-14
1315796,ISERV,2004-02-14
